source_path,save_file,split
files/challenge-2021/1.0.3/training/ningbo/g5/JS15321,physionet2021_ningbo_g5_JS15321.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14776,physionet2021_ningbo_g5_JS14776.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15579,physionet2021_ningbo_g5_JS15579.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14829,physionet2021_ningbo_g5_JS14829.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14748,physionet2021_ningbo_g5_JS14748.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15095,physionet2021_ningbo_g5_JS15095.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14850,physionet2021_ningbo_g5_JS14850.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15023,physionet2021_ningbo_g5_JS15023.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15029,physionet2021_ningbo_g5_JS15029.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15340,physionet2021_ningbo_g5_JS15340.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15245,physionet2021_ningbo_g5_JS15245.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15161,physionet2021_ningbo_g5_JS15161.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14821,physionet2021_ningbo_g5_JS14821.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14888,physionet2021_ningbo_g5_JS14888.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15325,physionet2021_ningbo_g5_JS15325.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14731,physionet2021_ningbo_g5_JS14731.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14966,physionet2021_ningbo_g5_JS14966.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15060,physionet2021_ningbo_g5_JS15060.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15317,physionet2021_ningbo_g5_JS15317.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15039,physionet2021_ningbo_g5_JS15039.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15080,physionet2021_ningbo_g5_JS15080.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15393,physionet2021_ningbo_g5_JS15393.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14883,physionet2021_ningbo_g5_JS14883.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15584,physionet2021_ningbo_g5_JS15584.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14889,physionet2021_ningbo_g5_JS14889.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15071,physionet2021_ningbo_g5_JS15071.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14805,physionet2021_ningbo_g5_JS14805.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15630,physionet2021_ningbo_g5_JS15630.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14861,physionet2021_ningbo_g5_JS14861.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15119,physionet2021_ningbo_g5_JS15119.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS14741,physionet2021_ningbo_g5_JS14741.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15301,physionet2021_ningbo_g5_JS15301.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15442,physionet2021_ningbo_g5_JS15442.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15001,physionet2021_ningbo_g5_JS15001.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14656,physionet2021_ningbo_g5_JS14656.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14730,physionet2021_ningbo_g5_JS14730.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14958,physionet2021_ningbo_g5_JS14958.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS14815,physionet2021_ningbo_g5_JS14815.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS14725,physionet2021_ningbo_g5_JS14725.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15230,physionet2021_ningbo_g5_JS15230.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14922,physionet2021_ningbo_g5_JS14922.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15569,physionet2021_ningbo_g5_JS15569.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14902,physionet2021_ningbo_g5_JS14902.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15552,physionet2021_ningbo_g5_JS15552.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15335,physionet2021_ningbo_g5_JS15335.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15336,physionet2021_ningbo_g5_JS15336.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15350,physionet2021_ningbo_g5_JS15350.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS14699,physionet2021_ningbo_g5_JS14699.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15638,physionet2021_ningbo_g5_JS15638.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15139,physionet2021_ningbo_g5_JS15139.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15217,physionet2021_ningbo_g5_JS15217.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15032,physionet2021_ningbo_g5_JS15032.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15414,physionet2021_ningbo_g5_JS15414.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15074,physionet2021_ningbo_g5_JS15074.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15191,physionet2021_ningbo_g5_JS15191.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15253,physionet2021_ningbo_g5_JS15253.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15433,physionet2021_ningbo_g5_JS15433.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15331,physionet2021_ningbo_g5_JS15331.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15010,physionet2021_ningbo_g5_JS15010.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14773,physionet2021_ningbo_g5_JS14773.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS14925,physionet2021_ningbo_g5_JS14925.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15248,physionet2021_ningbo_g5_JS15248.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15279,physionet2021_ningbo_g5_JS15279.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15396,physionet2021_ningbo_g5_JS15396.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15235,physionet2021_ningbo_g5_JS15235.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15088,physionet2021_ningbo_g5_JS15088.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15456,physionet2021_ningbo_g5_JS15456.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14678,physionet2021_ningbo_g5_JS14678.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15297,physionet2021_ningbo_g5_JS15297.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15523,physionet2021_ningbo_g5_JS15523.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15367,physionet2021_ningbo_g5_JS15367.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15397,physionet2021_ningbo_g5_JS15397.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15082,physionet2021_ningbo_g5_JS15082.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15281,physionet2021_ningbo_g5_JS15281.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15213,physionet2021_ningbo_g5_JS15213.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15392,physionet2021_ningbo_g5_JS15392.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15240,physionet2021_ningbo_g5_JS15240.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15148,physionet2021_ningbo_g5_JS15148.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15309,physionet2021_ningbo_g5_JS15309.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS14961,physionet2021_ningbo_g5_JS14961.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS14944,physionet2021_ningbo_g5_JS14944.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15528,physionet2021_ningbo_g5_JS15528.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15421,physionet2021_ningbo_g5_JS15421.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15561,physionet2021_ningbo_g5_JS15561.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS14900,physionet2021_ningbo_g5_JS14900.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15510,physionet2021_ningbo_g5_JS15510.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15243,physionet2021_ningbo_g5_JS15243.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14661,physionet2021_ningbo_g5_JS14661.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15045,physionet2021_ningbo_g5_JS15045.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14951,physionet2021_ningbo_g5_JS14951.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15387,physionet2021_ningbo_g5_JS15387.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14729,physionet2021_ningbo_g5_JS14729.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15490,physionet2021_ningbo_g5_JS15490.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15044,physionet2021_ningbo_g5_JS15044.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS14734,physionet2021_ningbo_g5_JS14734.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14843,physionet2021_ningbo_g5_JS14843.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15549,physionet2021_ningbo_g5_JS15549.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15021,physionet2021_ningbo_g5_JS15021.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14655,physionet2021_ningbo_g5_JS14655.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15572,physionet2021_ningbo_g5_JS15572.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15439,physionet2021_ningbo_g5_JS15439.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15312,physionet2021_ningbo_g5_JS15312.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15209,physionet2021_ningbo_g5_JS15209.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15134,physionet2021_ningbo_g5_JS15134.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15610,physionet2021_ningbo_g5_JS15610.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15126,physionet2021_ningbo_g5_JS15126.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15009,physionet2021_ningbo_g5_JS15009.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15339,physionet2021_ningbo_g5_JS15339.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14722,physionet2021_ningbo_g5_JS14722.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14764,physionet2021_ningbo_g5_JS14764.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15068,physionet2021_ningbo_g5_JS15068.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS14874,physionet2021_ningbo_g5_JS14874.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15395,physionet2021_ningbo_g5_JS15395.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15177,physionet2021_ningbo_g5_JS15177.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14857,physionet2021_ningbo_g5_JS14857.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15462,physionet2021_ningbo_g5_JS15462.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15472,physionet2021_ningbo_g5_JS15472.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15449,physionet2021_ningbo_g5_JS15449.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14824,physionet2021_ningbo_g5_JS14824.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14726,physionet2021_ningbo_g5_JS14726.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15135,physionet2021_ningbo_g5_JS15135.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15418,physionet2021_ningbo_g5_JS15418.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15563,physionet2021_ningbo_g5_JS15563.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15111,physionet2021_ningbo_g5_JS15111.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15250,physionet2021_ningbo_g5_JS15250.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14759,physionet2021_ningbo_g5_JS14759.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15115,physionet2021_ningbo_g5_JS15115.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15592,physionet2021_ningbo_g5_JS15592.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14667,physionet2021_ningbo_g5_JS14667.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15140,physionet2021_ningbo_g5_JS15140.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15066,physionet2021_ningbo_g5_JS15066.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15459,physionet2021_ningbo_g5_JS15459.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14860,physionet2021_ningbo_g5_JS14860.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS14818,physionet2021_ningbo_g5_JS14818.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15110,physionet2021_ningbo_g5_JS15110.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14899,physionet2021_ningbo_g5_JS14899.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14758,physionet2021_ningbo_g5_JS14758.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14684,physionet2021_ningbo_g5_JS14684.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15192,physionet2021_ningbo_g5_JS15192.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15591,physionet2021_ningbo_g5_JS15591.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14810,physionet2021_ningbo_g5_JS14810.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15047,physionet2021_ningbo_g5_JS15047.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15184,physionet2021_ningbo_g5_JS15184.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15447,physionet2021_ningbo_g5_JS15447.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15156,physionet2021_ningbo_g5_JS15156.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14665,physionet2021_ningbo_g5_JS14665.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15049,physionet2021_ningbo_g5_JS15049.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15515,physionet2021_ningbo_g5_JS15515.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15033,physionet2021_ningbo_g5_JS15033.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS15127,physionet2021_ningbo_g5_JS15127.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15112,physionet2021_ningbo_g5_JS15112.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15121,physionet2021_ningbo_g5_JS15121.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15265,physionet2021_ningbo_g5_JS15265.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15266,physionet2021_ningbo_g5_JS15266.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15291,physionet2021_ningbo_g5_JS15291.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15193,physionet2021_ningbo_g5_JS15193.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15014,physionet2021_ningbo_g5_JS15014.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15316,physionet2021_ningbo_g5_JS15316.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15055,physionet2021_ningbo_g5_JS15055.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15611,physionet2021_ningbo_g5_JS15611.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14697,physionet2021_ningbo_g5_JS14697.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15169,physionet2021_ningbo_g5_JS15169.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15356,physionet2021_ningbo_g5_JS15356.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14742,physionet2021_ningbo_g5_JS14742.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15061,physionet2021_ningbo_g5_JS15061.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15188,physionet2021_ningbo_g5_JS15188.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15542,physionet2021_ningbo_g5_JS15542.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15403,physionet2021_ningbo_g5_JS15403.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS14740,physionet2021_ningbo_g5_JS14740.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS14981,physionet2021_ningbo_g5_JS14981.mat,test
files/challenge-2021/1.0.3/training/ningbo/g5/JS14852,physionet2021_ningbo_g5_JS14852.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15238,physionet2021_ningbo_g5_JS15238.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15500,physionet2021_ningbo_g5_JS15500.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15174,physionet2021_ningbo_g5_JS15174.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15451,physionet2021_ningbo_g5_JS15451.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15516,physionet2021_ningbo_g5_JS15516.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14978,physionet2021_ningbo_g5_JS14978.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15410,physionet2021_ningbo_g5_JS15410.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15525,physionet2021_ningbo_g5_JS15525.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15146,physionet2021_ningbo_g5_JS15146.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15176,physionet2021_ningbo_g5_JS15176.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15589,physionet2021_ningbo_g5_JS15589.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15236,physionet2021_ningbo_g5_JS15236.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15351,physionet2021_ningbo_g5_JS15351.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14769,physionet2021_ningbo_g5_JS14769.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14733,physionet2021_ningbo_g5_JS14733.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15554,physionet2021_ningbo_g5_JS15554.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15594,physionet2021_ningbo_g5_JS15594.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14700,physionet2021_ningbo_g5_JS14700.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15133,physionet2021_ningbo_g5_JS15133.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15518,physionet2021_ningbo_g5_JS15518.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15347,physionet2021_ningbo_g5_JS15347.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15631,physionet2021_ningbo_g5_JS15631.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15571,physionet2021_ningbo_g5_JS15571.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15428,physionet2021_ningbo_g5_JS15428.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15469,physionet2021_ningbo_g5_JS15469.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15043,physionet2021_ningbo_g5_JS15043.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15362,physionet2021_ningbo_g5_JS15362.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15441,physionet2021_ningbo_g5_JS15441.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15267,physionet2021_ningbo_g5_JS15267.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15382,physionet2021_ningbo_g5_JS15382.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15018,physionet2021_ningbo_g5_JS15018.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14797,physionet2021_ningbo_g5_JS14797.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15364,physionet2021_ningbo_g5_JS15364.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14987,physionet2021_ningbo_g5_JS14987.mat,valid
files/challenge-2021/1.0.3/training/ningbo/g5/JS15195,physionet2021_ningbo_g5_JS15195.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14707,physionet2021_ningbo_g5_JS14707.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15560,physionet2021_ningbo_g5_JS15560.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15303,physionet2021_ningbo_g5_JS15303.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15196,physionet2021_ningbo_g5_JS15196.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS14831,physionet2021_ningbo_g5_JS14831.mat,train
files/challenge-2021/1.0.3/training/ningbo/g5/JS15473,physionet2021_ningbo_g5_JS15473.mat,train
